OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2023-04-01,19,0,2023-04-02T01:00:00-00:00,2023-04-02T02:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2502.96779,ACTUAL,4
2023-04-01,18,0,2023-04-02T00:00:00-00:00,2023-04-02T01:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2017.49096,ACTUAL,4
2023-04-01,17,0,2023-04-01T23:00:00-00:00,2023-04-02T00:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1500.75873,ACTUAL,4
2023-04-01,16,0,2023-04-01T22:00:00-00:00,2023-04-01T23:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1353.48734,ACTUAL,4
2023-04-01,15,0,2023-04-01T21:00:00-00:00,2023-04-01T22:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,931.80835,ACTUAL,4
2023-04-01,13,0,2023-04-01T19:00:00-00:00,2023-04-01T20:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,244.92855,ACTUAL,4
2023-04-01,14,0,2023-04-01T20:00:00-00:00,2023-04-01T21:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,485.37552,ACTUAL,4
2023-04-01,13,0,2023-04-01T19:00:00-00:00,2023-04-01T20:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,453.10085,ACTUAL,5
2023-04-01,14,0,2023-04-01T20:00:00-00:00,2023-04-01T21:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,431.93607,ACTUAL,5
2023-04-01,15,0,2023-04-01T21:00:00-00:00,2023-04-01T22:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,415.6425,ACTUAL,5
2023-04-01,16,0,2023-04-01T22:00:00-00:00,2023-04-01T23:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,440.35914,ACTUAL,5
2023-04-01,17,0,2023-04-01T23:00:00-00:00,2023-04-02T00:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,447.99802,ACTUAL,5
2023-04-01,18,0,2023-04-02T00:00:00-00:00,2023-04-02T01:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,833.34269,ACTUAL,5
2023-04-01,19,0,2023-04-02T01:00:00-00:00,2023-04-02T02:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,386.76419,ACTUAL,5
2023-04-01,20,0,2023-04-02T02:00:00-00:00,2023-04-02T03:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,29.5694,ACTUAL,5
2023-04-01,21,0,2023-04-02T03:00:00-00:00,2023-04-02T04:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.55257,ACTUAL,5
2023-04-01,22,0,2023-04-02T04:00:00-00:00,2023-04-02T05:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.88381,ACTUAL,5
2023-04-01,23,0,2023-04-02T05:00:00-00:00,2023-04-02T06:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.88994,ACTUAL,5
2023-04-01,24,0,2023-04-02T06:00:00-00:00,2023-04-02T07:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.84078,ACTUAL,5
2023-04-01,1,0,2023-04-01T07:00:00-00:00,2023-04-01T08:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.98349,ACTUAL,5
2023-04-01,2,0,2023-04-01T08:00:00-00:00,2023-04-01T09:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.95227,ACTUAL,5
2023-04-01,3,0,2023-04-01T09:00:00-00:00,2023-04-01T10:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.94327,ACTUAL,5
2023-04-01,4,0,2023-04-01T10:00:00-00:00,2023-04-01T11:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.93486,ACTUAL,5
2023-04-01,5,0,2023-04-01T11:00:00-00:00,2023-04-01T12:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.94218,ACTUAL,5
2023-04-01,6,0,2023-04-01T12:00:00-00:00,2023-04-01T13:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.93665,ACTUAL,5
2023-04-01,7,0,2023-04-01T13:00:00-00:00,2023-04-01T14:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,28.48339,ACTUAL,5
2023-04-01,8,0,2023-04-01T14:00:00-00:00,2023-04-01T15:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,365.11157,ACTUAL,5
2023-04-01,9,0,2023-04-01T15:00:00-00:00,2023-04-01T16:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1090.28068,ACTUAL,5
2023-04-01,10,0,2023-04-01T16:00:00-00:00,2023-04-01T17:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1314.18957,ACTUAL,5
2023-04-01,11,0,2023-04-01T17:00:00-00:00,2023-04-01T18:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1154.70104,ACTUAL,5
2023-04-01,12,0,2023-04-01T18:00:00-00:00,2023-04-01T19:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,643.16809,ACTUAL,5
2023-04-02,13,0,2023-04-02T19:00:00-00:00,2023-04-02T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,617.89686,ACTUAL,6
2023-04-02,15,0,2023-04-02T21:00:00-00:00,2023-04-02T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,483.74251,ACTUAL,6
2023-04-02,12,0,2023-04-02T18:00:00-00:00,2023-04-02T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,441.14328,ACTUAL,6
2023-04-02,19,0,2023-04-03T01:00:00-00:00,2023-04-03T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,296.91651,ACTUAL,6
2023-04-02,11,0,2023-04-02T17:00:00-00:00,2023-04-02T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,600.94787,ACTUAL,6
2023-04-02,24,0,2023-04-03T06:00:00-00:00,2023-04-03T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.56233,ACTUAL,6
